Month,Day,Hour,Wind Speed,Temperature,Radiation
1,3,7,0.887,20.618,163.653
1,3,8,1.384,23.508,389.955
1,3,9,2.259,25.249,604.091
1,3,10,3.048,26.465,650.473
1,3,11,3.278,27.279,792.109
1,3,12,3.336,28.067,796.670
1,3,13,3.346,28.694,773.219
1,3,14,3.368,28.859,626.132
1,3,15,3.218,28.832,415.121
1,3,16,3.049,28.576,201.684
1,3,17,2.172,27.476,21.319
1,4,7,0.279,20.605,141.247
1,4,8,1.740,23.280,379.741
1,4,9,2.446,25.272,590.067
1,4,10,3.941,26.507,726.026
1,4,11,4.320,27.453,795.288
1,4,12,4.086,28.159,793.049
1,4,13,4.450,28.777,776.379
1,4,14,4.595,29.073,612.073
1,4,15,4.076,29.497,441.391
1,4,16,4.412,28.943,222.295
1,4,17,2.991,27.383,26.387
1,5,7,0.202,21.247,174.086
1,5,8,2.319,23.807,373.959
1,5,9,3.642,25.645,611.840
1,5,10,4.056,26.686,755.829
1,5,11,4.091,27.762,806.098
1,5,12,3.819,28.588,835.352
1,5,13,3.830,28.627,587.588
1,5,14,2.890,28.803,450.122
1,5,15,3.183,28.979,314.721
1,5,16,3.321,28.526,172.507
1,5,17,2.322,26.871,13.325
1,6,7,1.376,21.566,162.567
1,6,8,1.664,22.974,250.974
1,6,9,2.260,24.915,485.285
1,6,10,2.054,26.106,542.313
1,6,11,3.089,27.004,607.535
1,6,12,3.269,27.524,605.044
1,6,13,3.117,27.826,567.593
1,6,14,3.406,28.021,410.408
1,6,15,3.093,28.366,367.250
1,6,16,3.036,27.977,166.552
1,6,17,2.016,27.086,26.519
1,7,7,0.643,21.472,161.693
1,7,8,2.465,23.338,372.813
1,7,9,2.845,25.503,596.567
1,7,10,2.796,27.041,755.125
1,7,11,2.763,27.906,760.624
1,7,12,2.482,28.870,882.919
1,7,13,2.461,29.101,753.732
1,7,14,2.351,29.544,651.584
1,7,15,2.681,29.526,436.614
1,7,16,2.128,29.374,200.327
1,7,17,1.537,28.464,27.214
1,8,7,2.590,22.278,158.565
1,8,8,3.466,23.647,403.129
1,8,9,3.532,25.295,634.470
1,8,10,3.968,27.108,787.141
1,8,11,3.760,28.182,876.031
1,8,12,3.929,29.141,883.708
1,8,13,4.311,29.717,806.499
1,8,14,3.742,30.084,643.160
1,8,15,3.864,29.778,423.292
1,8,16,3.361,29.137,207.602
1,8,17,2.727,27.681,29.479
1,9,7,2.464,21.279,177.831
1,9,8,2.082,19.238,272.364
1,9,9,3.104,25.044,634.281
1,9,10,3.272,26.336,784.042
1,9,11,3.516,27.468,866.749
1,9,12,3.592,28.601,888.327
1,9,13,3.621,29.390,809.698
1,9,14,3.495,29.814,659.802
1,9,15,3.336,29.880,441.218
1,9,16,3.519,29.315,227.503
1,9,17,2.845,27.687,31.697
1,10,7,0.672,20.676,167.486
1,10,8,2.291,23.545,398.936
1,10,9,3.202,25.486,612.556
1,10,10,3.273,26.595,751.243
1,10,11,3.382,27.646,840.086
1,10,12,3.157,28.560,842.693
1,10,13,3.585,29.229,781.224
1,10,14,3.688,29.491,629.283
1,10,15,3.607,29.538,427.253
1,10,16,3.292,28.934,205.351
1,10,17,3.107,27.395,29.388
1,11,7,1.839,21.904,164.587
1,11,8,2.490,24.192,385.123
1,11,9,2.952,26.011,586.684
1,11,10,3.669,26.835,653.031
1,11,11,3.742,27.822,774.579
1,11,12,3.642,28.617,707.212
1,11,13,3.567,29.280,736.644
1,11,14,3.372,29.692,583.139
1,11,15,3.351,29.687,395.564
1,11,16,3.637,29.151,192.278
1,11,17,3.589,27.537,24.657
1,12,7,2.684,22.438,150.186
1,12,8,3.287,23.959,381.236
1,12,9,3.520,25.277,587.007
1,12,10,3.787,26.651,752.932
1,12,11,3.611,27.558,857.556
1,12,12,3.678,28.214,814.826
1,12,13,3.439,28.719,776.409
1,12,14,3.171,28.985,615.925
1,12,15,3.520,29.366,452.865
1,12,16,3.328,29.248,215.018
1,12,17,3.143,27.476,33.133
1,13,7,1.512,21.523,149.156
1,13,8,2.181,23.374,339.592
1,13,9,2.676,25.062,483.216
1,13,10,3.557,26.150,688.248
1,13,11,3.393,26.956,663.683
1,13,12,3.198,27.885,776.883
1,13,13,3.367,28.384,670.998
1,13,14,3.340,28.960,570.227
1,13,15,3.669,28.770,427.132
1,13,16,3.212,27.915,138.925
1,13,17,3.092,26.600,20.201
1,14,7,2.469,22.307,133.607
1,14,8,3.047,24.051,360.269
1,14,9,3.774,25.517,548.146
1,14,10,4.112,26.695,736.188
1,14,11,3.778,27.738,815.572
1,14,12,3.545,28.378,836.502
1,14,13,3.493,29.218,766.691
1,14,14,3.560,29.697,627.546
1,14,15,3.261,29.975,424.673
1,14,16,3.508,29.637,196.754
1,14,17,3.090,28.098,16.654
1,15,7,2.156,21.530,160.271
1,15,8,2.598,23.552,384.441
1,15,9,3.581,25.022,577.236
1,15,10,3.719,25.888,742.892
1,15,11,3.222,26.799,849.148
1,15,12,3.303,27.521,847.649
1,15,13,3.306,28.191,731.122
1,15,14,3.196,28.891,595.350
1,15,15,3.400,28.929,404.097
1,15,16,3.378,28.687,197.451
1,15,17,3.366,27.445,30.051
1,16,7,1.255,21.847,159.789
1,16,8,2.578,24.228,388.554
1,16,9,3.083,25.873,465.547
1,16,10,3.482,26.280,533.317
1,16,11,3.637,27.405,812.958
1,16,12,3.943,28.399,867.359
1,16,13,4.016,29.205,805.098
1,16,14,3.885,29.592,644.127
1,16,15,3.639,29.777,445.901
1,16,16,3.933,29.279,219.404
1,16,17,3.484,27.834,35.970
1,17,7,0.243,21.348,134.210
1,17,8,1.802,23.877,357.296
1,17,9,2.127,25.544,573.378
1,17,10,2.884,26.998,692.847
1,17,11,3.109,28.068,751.785
1,17,12,3.284,28.494,654.301
1,17,13,2.657,28.836,519.552
1,17,14,2.741,28.969,468.253
1,17,15,3.354,29.043,362.892
1,17,16,3.673,28.644,162.739
1,17,17,2.824,27.419,14.864
1,18,7,1.974,22.128,110.569
1,18,8,2.814,23.558,244.814
1,18,9,3.485,25.077,480.774
1,18,10,3.634,26.560,600.570
1,18,11,3.145,27.662,687.381
1,18,12,3.189,28.452,687.527
1,18,13,3.203,28.568,453.563
1,18,14,3.164,29.132,470.515
1,18,15,3.754,28.899,336.912
1,18,16,3.951,28.267,195.044
1,18,17,3.143,26.911,37.005
1,19,7,0.997,20.852,134.600
1,19,8,1.646,23.683,337.166
1,19,9,3.244,25.140,576.819
1,19,10,3.647,26.443,707.499
1,19,11,3.152,27.357,825.667
1,19,12,2.926,27.914,744.951
1,19,13,3.392,28.549,777.977
1,19,14,3.098,28.936,651.080
1,19,15,3.474,28.995,417.452
1,19,16,3.583,28.624,217.077
1,19,17,3.029,27.421,31.533
1,20,7,0.461,20.917,120.604
1,20,8,1.719,22.914,219.771
1,20,9,2.488,24.655,400.855
1,20,10,3.831,26.012,730.444
1,20,11,3.623,26.958,844.484
1,20,12,3.142,27.927,603.369
1,20,13,3.406,28.190,489.827
1,20,14,3.741,28.187,409.366
1,20,15,3.359,27.989,288.432
1,20,16,3.431,27.261,169.377
1,20,17,2.935,26.388,30.238
1,21,7,0.977,20.721,102.094
1,21,8,2.480,22.710,315.231
1,21,9,3.183,24.453,476.225
1,21,10,3.274,25.375,539.827
1,21,11,3.099,26.464,764.643
1,21,12,3.108,27.261,845.406
1,21,13,2.674,27.548,574.416
1,21,14,2.031,27.618,375.248
1,21,15,2.247,27.649,308.101
1,21,16,2.653,27.657,229.761
1,21,17,2.183,26.740,38.361
1,22,7,0.015,19.618,157.195
1,22,8,0.549,22.617,383.906
1,22,9,2.181,24.859,583.976
1,22,10,2.157,26.533,752.597
1,22,11,1.539,28.202,851.460
1,22,12,1.200,29.057,683.606
1,22,13,2.191,29.512,798.792
1,22,14,2.407,30.151,698.521
1,22,15,1.657,30.473,497.624
1,22,16,1.680,30.243,237.722
1,22,17,2.010,29.054,40.666
1,23,7,1.970,22.142,155.044
1,23,8,2.114,23.721,372.614
1,23,9,1.919,25.550,591.348
1,23,10,2.060,26.526,752.386
1,23,11,1.932,28.060,718.535
1,23,12,1.558,29.242,729.344
1,23,13,1.679,30.115,745.732
1,23,14,2.781,30.462,628.162
1,23,15,3.619,30.592,465.254
1,23,16,3.106,30.465,230.329
1,23,17,2.408,29.291,44.247
1,24,7,1.989,22.447,144.530
1,24,8,3.102,24.509,394.748
1,24,9,3.037,25.794,587.974
1,24,10,2.631,27.361,744.438
1,24,11,2.160,28.971,849.047
1,24,12,1.776,30.149,723.602
1,24,13,2.640,30.495,601.950
1,24,14,2.827,30.880,700.207
1,24,15,2.670,31.273,493.766
1,24,16,3.041,30.999,245.522
1,24,17,2.816,29.845,44.464
1,25,7,0.350,23.531,100.752
1,25,8,1.321,25.059,306.951
1,25,9,1.590,26.505,417.202
1,25,10,1.740,27.634,568.984
1,25,11,2.284,29.245,909.398
1,25,12,2.453,30.170,903.259
1,25,13,2.645,30.819,758.721
1,25,14,2.152,31.252,596.652
1,25,15,2.548,31.227,374.512
1,25,16,2.441,31.342,178.791
1,25,17,2.671,30.654,15.416
1,26,7,1.653,24.749,156.347
1,26,8,0.944,24.942,261.208
1,26,9,0.000,0.000,0.000
1,26,10,0.000,0.000,0.000
1,26,11,0.000,0.000,0.000
1,26,12,0.000,0.000,0.000
1,26,13,0.000,0.000,0.000
1,26,14,0.000,0.000,0.000
1,26,15,0.000,0.000,0.000
1,26,16,0.000,0.000,0.000
1,26,17,4.987,28.719,11.675
1,27,7,0.956,24.187,98.559
1,27,8,1.657,25.217,168.757
1,27,9,1.725,26.773,382.410
1,27,10,2.683,28.737,806.878
1,27,11,2.375,29.596,877.946
1,27,12,2.570,30.516,895.243
1,27,13,2.292,31.003,794.213
1,27,14,2.135,31.722,655.086
1,27,15,2.300,32.040,460.127
1,27,16,3.747,31.298,240.344
1,27,17,4.557,29.436,45.597
1,28,7,1.940,24.252,158.383
1,28,8,2.712,25.431,241.723
1,28,9,3.058,26.180,295.966
1,28,10,3.483,27.580,768.139
1,28,11,2.708,28.626,820.020
1,28,12,2.195,29.596,691.948
1,28,13,2.736,29.671,347.283
1,28,14,2.772,30.189,505.530
1,28,15,3.103,30.200,355.270
1,28,16,3.213,30.146,223.775
1,28,17,3.673,29.036,42.377
1,29,7,2.277,22.464,84.749
1,29,8,2.894,24.954,383.857
1,29,9,2.736,26.179,591.617
1,29,10,3.847,27.120,709.388
1,29,11,3.751,28.180,775.078
1,29,12,3.849,28.852,830.509
1,29,13,3.482,29.531,757.337
1,29,14,3.569,30.142,670.896
1,29,15,3.664,30.288,411.300
1,29,16,3.290,30.151,215.057
1,29,17,3.547,29.037,24.698
1,30,7,2.729,23.433,136.832
1,30,8,3.841,24.976,350.853
1,30,9,4.610,26.457,567.073
1,30,10,4.778,27.681,710.010
1,30,11,4.612,28.637,791.716
1,30,12,4.823,29.503,746.090
1,30,13,4.051,29.797,583.212
1,30,14,4.158,29.851,555.622
1,30,15,4.543,29.490,347.857
1,30,16,4.940,28.792,212.223
1,30,17,4.600,27.674,39.303
1,31,7,2.821,22.768,140.602
1,31,8,3.365,24.238,344.519
1,31,9,3.610,25.979,542.734
1,31,10,4.325,27.142,542.133
1,31,11,3.845,28.585,738.755
1,31,12,3.897,29.300,794.160
1,31,13,3.478,30.227,784.584
1,31,14,3.759,30.547,676.997
1,31,15,3.556,30.488,398.271
1,31,16,4.349,29.661,230.475
1,31,17,4.023,28.507,41.346
2,1,7,2.059,22.747,155.757
2,1,8,3.063,24.614,384.983
2,1,9,3.289,26.342,599.372
2,1,10,3.927,27.380,700.993
2,1,11,3.455,27.993,492.210
2,1,12,3.496,29.040,843.750
2,1,13,2.816,29.813,746.355
2,1,14,2.758,29.736,375.690
2,1,15,2.291,29.974,325.066
2,1,16,3.351,29.638,234.124
2,1,17,3.821,28.289,41.570
2,2,7,2.585,22.579,157.847
2,2,8,3.308,24.526,380.868
2,2,9,3.441,25.923,560.433
2,2,10,3.735,27.043,709.684
2,2,11,3.509,28.276,866.636
2,2,12,3.233,29.515,917.376
2,2,13,3.022,29.981,664.853
2,2,14,2.396,28.942,449.789
2,2,15,2.598,30.990,461.502
2,2,16,2.581,30.870,251.344
2,2,17,3.302,29.822,50.364
2,3,7,1.342,23.227,151.679
2,3,8,2.193,25.102,384.306
2,3,9,2.969,26.653,557.720
2,3,10,2.958,28.154,772.390
2,3,11,2.810,29.656,871.444
2,3,12,2.861,30.816,889.969
2,3,13,3.139,31.670,821.744
2,3,14,3.269,32.184,681.107
2,3,15,3.815,31.963,495.983
2,3,16,3.917,31.689,269.618
2,3,17,3.944,30.503,59.492
2,4,7,2.539,24.298,147.957
2,4,8,3.566,25.870,346.144
2,4,9,3.997,27.122,448.521
2,4,10,4.406,28.409,711.871
2,4,11,4.274,29.169,542.387
2,4,12,4.283,29.849,582.489
2,4,13,4.168,30.488,522.598
2,4,14,4.146,30.994,450.919
2,4,15,4.484,30.745,358.390
2,4,16,4.669,29.831,196.786
2,4,17,3.934,28.843,43.131
2,5,7,2.315,24.675,63.940
2,5,8,3.378,25.279,156.522
2,5,9,3.462,26.691,430.235
2,5,10,4.439,28.201,578.404
2,5,11,4.425,29.026,693.207
2,5,12,4.153,30.000,642.280
2,5,13,3.994,30.612,603.439
2,5,14,3.968,30.920,488.352
2,5,15,3.666,30.929,293.105
2,5,16,3.621,30.739,199.727
2,5,17,3.397,30.057,46.591
2,6,7,2.077,23.921,142.008
2,6,8,3.229,25.300,364.899
2,6,9,3.560,26.822,511.041
2,6,10,3.482,28.104,710.723
2,6,11,3.475,29.479,840.306
2,6,12,3.960,30.648,878.702
2,6,13,3.619,31.504,801.859
2,6,14,3.424,31.683,625.076
2,6,15,3.297,31.702,471.559
2,6,16,3.388,31.483,242.320
2,6,17,3.126,30.740,34.071
2,7,7,1.469,23.713,134.481
2,7,8,2.207,25.205,355.974
2,7,9,2.580,26.651,500.678
2,7,10,2.816,28.150,764.323
2,7,11,2.691,29.391,824.753
2,7,12,2.760,30.518,864.590
2,7,13,2.419,31.347,723.491
2,7,14,2.948,32.011,600.519
2,7,15,3.105,32.361,452.372
2,7,16,2.807,32.221,221.335
2,7,17,3.274,31.282,36.360
2,8,7,0.837,23.539,60.555
2,8,8,0.981,25.131,169.318
2,8,9,0.902,26.830,371.616
2,8,10,2.057,28.455,809.621
2,8,11,2.114,29.582,922.034
2,8,12,2.290,30.654,898.579
2,8,13,2.482,31.365,844.441
2,8,14,2.145,32.046,698.790
2,8,15,2.091,32.520,504.345
2,8,16,2.134,32.560,248.092
2,8,17,1.433,32.172,47.220
2,9,7,0.284,25.137,133.896
2,9,8,0.456,26.910,279.569
2,9,9,1.118,28.739,714.913
2,9,10,1.314,29.995,750.533
2,9,11,1.854,30.775,709.381
2,9,12,1.844,31.078,502.899
2,9,13,2.240,31.277,467.679
2,9,14,1.892,31.862,554.390
2,9,15,2.579,32.432,425.210
2,9,16,3.228,31.850,183.126
2,9,17,2.692,31.138,39.869
2,10,7,2.031,25.393,86.211
2,10,8,2.535,26.109,184.364
2,10,9,2.165,27.035,239.457
2,10,10,2.045,28.210,410.274
2,10,11,1.931,29.882,563.782
2,10,12,2.006,30.802,673.721
2,10,13,1.971,31.765,727.156
2,10,14,2.373,32.332,691.849
2,10,15,2.608,32.428,427.653
2,10,16,2.687,32.161,221.832
2,10,17,3.720,31.189,40.700
2,11,7,2.306,25.105,157.160
2,11,8,2.989,26.068,228.901
2,11,9,2.984,27.346,443.457
2,11,10,3.941,29.082,781.007
2,11,11,3.598,30.080,676.674
2,11,12,3.699,31.070,782.216
2,11,13,3.748,31.933,745.708
2,11,14,3.941,32.198,564.234
2,11,15,4.046,32.531,496.364
2,11,16,4.112,31.926,253.894
2,11,17,4.251,30.757,58.572
2,12,7,3.113,24.397,142.012
2,12,8,4.098,25.803,340.306
2,12,9,4.154,27.477,477.041
2,12,10,4.563,28.869,683.659
2,12,11,4.698,29.641,701.732
2,12,12,4.443,30.883,811.482
2,12,13,4.268,31.902,760.477
2,12,14,4.787,31.921,629.336
2,12,15,4.567,31.557,391.090
2,12,16,4.430,30.799,245.298
2,12,17,4.604,29.626,58.638
2,13,7,2.348,23.753,129.317
2,13,8,3.255,25.373,364.618
2,13,9,3.827,26.770,468.516
2,13,10,4.313,27.742,603.339
2,13,11,4.327,28.850,623.356
2,13,12,4.040,29.909,733.040
2,13,13,4.258,30.753,632.421
2,13,14,4.408,31.368,672.931
2,13,15,4.128,31.436,503.913
2,13,16,3.819,30.943,270.229
2,13,17,3.723,29.860,64.445
2,14,7,1.974,24.011,170.872
2,14,8,3.374,25.572,407.884
2,14,9,3.606,27.363,580.315
2,14,10,3.679,28.559,754.874
2,14,11,3.405,29.738,850.909
2,14,12,3.480,30.773,788.849
2,14,13,3.431,31.477,775.366
2,14,14,3.670,31.901,611.208
2,14,15,3.643,32.119,448.878
2,14,16,4.095,31.771,216.752
2,14,17,3.709,31.011,53.020
2,15,7,1.233,24.857,158.375
2,15,8,2.398,26.588,416.181
2,15,9,2.241,27.714,337.166
2,15,10,2.247,28.698,490.061
2,15,11,2.972,29.858,615.802
2,15,12,3.165,30.960,925.683
2,15,13,2.987,32.069,855.559
2,15,14,2.911,32.410,526.547
2,15,15,2.848,32.850,474.473
2,15,16,3.905,32.312,277.813
2,15,17,4.033,31.291,61.733
2,16,7,1.100,24.959,177.580
2,16,8,0.726,26.762,252.355
2,16,9,0.707,28.321,478.931
2,16,10,1.233,29.870,760.716
2,16,11,1.369,31.376,855.232
2,16,12,2.089,32.181,875.604
2,16,13,2.164,32.908,815.647
2,16,14,1.784,33.683,682.640
2,16,15,2.068,33.935,486.374
2,16,16,2.274,33.729,256.296
2,16,17,2.754,32.833,55.151
2,17,7,1.330,25.691,150.976
2,17,8,0.431,28.324,382.659
2,17,9,1.170,30.134,591.565
2,17,10,2.101,31.279,758.904
2,17,11,2.366,32.598,853.803
2,17,12,2.057,33.593,864.132
2,17,13,1.640,34.410,632.476
2,17,14,1.348,35.352,663.326
2,17,15,1.000,36.067,447.348
2,17,16,1.390,35.823,222.166
2,17,17,3.060,34.287,41.965
2,18,7,0.770,27.386,153.709
2,18,8,2.069,29.260,391.764
2,18,9,2.427,30.996,585.276
2,18,10,2.329,32.068,711.132
2,18,11,1.981,33.246,791.974
2,18,12,2.128,33.951,601.829
2,18,13,2.247,33.926,295.801
2,18,14,2.551,34.514,582.916
2,18,15,3.426,34.595,442.199
2,18,16,4.334,33.689,244.648
2,18,17,4.237,32.124,52.588
2,19,7,1.319,26.736,124.355
2,19,8,1.220,28.109,348.125
2,19,9,1.730,29.870,561.925
2,19,10,1.760,30.969,599.759
2,19,11,2.077,32.157,919.918
2,19,12,2.004,33.439,896.762
2,19,13,2.315,34.182,865.465
2,19,14,2.619,34.747,724.815
2,19,15,3.125,34.614,483.951
2,19,16,4.584,33.616,254.962
2,19,17,4.757,32.031,54.247
2,20,7,2.058,25.190,130.145
2,20,8,3.021,26.668,297.397
2,20,9,2.761,28.392,586.878
2,20,10,3.005,29.594,655.393
2,20,11,3.582,30.913,861.060
2,20,12,3.962,31.522,753.330
2,20,13,4.252,32.266,728.593
2,20,14,4.210,32.792,646.354
2,20,15,4.155,32.884,502.967
2,20,16,4.209,32.369,269.793
2,20,17,3.667,31.498,61.942
2,21,7,2.755,25.164,198.279
2,21,8,3.509,26.735,428.304
2,21,9,3.348,28.026,513.015
2,21,10,3.685,29.156,686.152
2,21,11,3.738,30.577,875.734
2,21,12,3.802,31.320,690.207
2,21,13,4.352,32.288,821.367
2,21,14,4.245,32.915,705.591
2,21,15,4.913,33.062,552.631
2,21,16,4.644,32.748,308.512
2,21,17,4.097,31.622,77.673
2,22,7,1.880,24.057,209.063
2,22,8,3.025,25.757,462.778
2,22,9,3.534,27.016,599.308
2,22,10,3.541,28.626,851.971
2,22,11,3.774,29.922,921.929
2,22,12,3.888,31.132,965.001
2,22,13,3.875,32.013,891.073
2,22,14,3.941,32.797,754.473
2,22,15,4.088,32.990,561.276
2,22,16,4.082,32.554,314.568
2,22,17,3.492,31.527,82.676
2,23,7,0.355,23.465,208.732
2,23,8,1.648,26.279,470.023
2,23,9,2.622,27.868,694.348
2,23,10,2.912,29.121,857.918
2,23,11,3.145,30.326,944.691
2,23,12,3.399,28.893,873.518
2,23,13,3.275,32.457,882.320
2,23,14,3.570,33.109,737.967
2,23,15,3.930,33.669,533.787
2,23,16,4.140,31.272,281.264
2,23,17,3.074,32.523,76.761
2,24,7,0.232,22.865,215.603
2,24,8,0.943,25.980,467.662
2,24,9,2.074,27.891,699.053
2,24,10,2.410,29.659,862.537
2,24,11,2.760,30.897,950.790
2,24,12,3.418,31.744,968.514
2,24,13,3.257,32.815,904.451
2,24,14,3.614,33.548,755.919
2,24,15,3.532,34.057,550.648
2,24,16,3.695,33.842,297.834
2,24,17,3.539,32.635,74.906
2,25,7,0.126,23.212,224.191
2,25,8,0.561,25.739,481.305
2,25,9,1.314,27.513,722.902
2,25,10,1.823,28.680,886.274
2,25,11,1.893,30.432,958.069
2,25,12,2.334,32.204,969.977
2,25,13,2.236,33.539,899.853
2,25,14,2.596,34.024,754.428
2,25,15,2.977,34.049,541.580
2,25,16,3.286,34.069,292.990
2,25,17,2.583,33.136,70.237
2,26,7,0.276,25.587,212.645
2,26,8,0.734,26.891,370.408
2,26,9,1.598,28.810,656.477
2,26,10,1.885,30.395,854.525
2,26,11,1.514,31.755,958.567
2,26,12,1.306,33.154,967.866
2,26,13,1.512,34.658,900.598
2,26,14,1.831,35.667,751.523
2,26,15,2.011,35.493,541.054
2,26,16,3.188,34.653,292.252
2,26,17,3.682,33.392,71.668
2,27,7,0.636,26.390,193.559
2,27,8,1.154,28.092,397.441
2,27,9,1.543,29.749,515.285
2,27,10,1.927,31.344,792.886
2,27,11,1.877,32.681,884.730
2,27,12,1.495,34.020,931.366
2,27,13,1.411,35.075,865.083
2,27,14,1.972,35.136,718.995
2,27,15,2.305,35.567,447.991
2,27,16,4.040,34.304,199.582
2,27,17,4.482,32.734,57.848
2,28,7,0.236,27.119,215.570
2,28,8,1.680,28.252,312.878
2,28,9,1.720,29.278,594.414
2,28,10,2.114,30.678,691.897
2,28,11,1.570,31.954,620.451
2,28,12,1.410,32.923,866.217
2,28,13,1.267,33.909,655.063
2,28,14,1.185,34.721,609.317
2,28,15,0.950,35.221,500.418
2,28,16,1.549,34.976,252.497
2,28,17,3.376,33.802,61.767
3,1,7,0.679,26.903,167.697
3,1,8,1.488,29.199,411.998
3,1,9,1.785,30.491,633.997
3,1,10,1.948,31.763,812.317
3,1,11,2.263,32.755,946.303
3,1,12,2.473,33.595,904.624
3,1,13,3.010,34.187,829.564
3,1,14,3.550,34.380,697.965
3,1,15,3.842,34.541,496.734
3,1,16,5.033,33.501,257.357
3,1,17,5.480,31.585,62.874
3,2,7,1.413,25.922,200.192
3,2,8,2.462,27.467,408.312
3,2,9,2.486,28.579,477.168
3,2,10,2.726,29.867,677.459
3,2,11,3.133,31.029,913.528
3,2,12,3.104,31.902,868.298
3,2,13,2.911,32.788,802.013
3,2,14,3.114,33.226,668.246
3,2,15,3.121,33.176,388.118
3,2,16,3.546,33.018,232.105
3,2,17,3.460,32.288,61.243
3,3,7,0.764,25.187,170.518
3,3,8,1.078,26.611,276.036
3,3,9,1.281,28.292,523.942
3,3,10,1.482,29.891,800.331
3,3,11,1.507,30.724,527.202
3,3,12,2.019,31.898,761.578
3,3,13,2.805,32.957,872.219
3,3,14,2.826,33.317,723.074
3,3,15,3.450,33.302,512.276
3,3,16,3.075,33.312,266.187
3,3,17,3.858,32.177,63.446
3,4,7,0.284,25.790,229.819
3,4,8,1.481,27.156,478.187
3,4,9,2.025,28.866,831.145
3,4,10,1.384,30.515,941.007
3,4,11,1.756,31.314,938.335
3,4,12,1.721,32.563,961.011
3,4,13,2.037,33.524,882.860
3,4,14,2.285,33.936,744.699
3,4,15,2.083,34.324,532.384
3,4,16,2.595,34.201,261.656
3,4,17,2.568,33.494,52.247
3,5,7,2.070,27.354,261.016
3,5,8,2.781,29.038,463.743
3,5,9,2.667,30.856,699.443
3,5,10,2.323,32.277,823.816
3,5,11,2.127,33.680,918.489
3,5,12,1.743,35.029,914.320
3,5,13,1.913,35.760,828.049
3,5,14,1.601,36.806,707.588
3,5,15,1.400,37.442,497.919
3,5,16,2.160,37.297,272.606
3,5,17,3.080,35.886,69.017
3,6,7,1.560,26.506,213.580
3,6,8,2.215,28.575,464.641
3,6,9,1.829,30.416,683.927
3,6,10,2.574,32.247,850.746
3,6,11,2.441,33.898,932.670
3,6,12,2.048,35.499,937.395
3,6,13,2.410,36.515,869.573
3,6,14,2.305,37.118,733.142
3,6,15,2.337,37.525,528.788
3,6,16,4.689,36.491,272.915
3,6,17,4.788,34.108,59.785
3,7,7,1.311,26.849,182.162
3,7,8,1.699,28.894,434.595
3,7,9,1.168,31.144,654.299
3,7,10,2.680,33.409,801.883
3,7,11,2.745,35.244,918.333
3,7,12,2.809,36.358,922.719
3,7,13,2.685,37.193,858.002
3,7,14,2.246,38.179,720.151
3,7,15,3.095,38.290,499.561
3,7,16,5.192,36.330,289.718
3,7,17,4.694,34.742,76.420
3,8,7,3.217,28.172,214.557
3,8,8,4.307,30.026,463.221
3,8,9,4.128,31.572,601.246
3,8,10,3.720,33.068,849.428
3,8,11,3.302,34.494,935.576
3,8,12,3.260,35.289,865.036
3,8,13,2.945,35.889,854.207
3,8,14,2.898,36.592,732.817
3,8,15,2.832,36.669,472.801
3,8,16,3.948,36.107,260.693
3,8,17,5.109,33.829,57.680
3,9,7,1.532,28.139,223.244
3,9,8,1.507,29.525,422.745
3,9,9,1.269,30.782,551.502
3,9,10,1.121,31.607,360.872
3,9,11,1.225,33.077,589.951
3,9,12,0.980,33.964,552.972
3,9,13,1.753,35.051,861.632
3,9,14,1.707,35.340,610.852
3,9,15,2.222,35.621,469.050
3,9,16,3.300,35.224,266.457
3,9,17,4.687,33.049,54.784
3,10,7,1.325,27.448,140.829
3,10,8,2.019,28.941,365.131
3,10,9,2.122,30.784,662.890
3,10,10,1.630,32.096,830.379
3,10,11,2.455,33.541,974.608
3,10,12,2.423,34.395,992.766
3,10,13,2.435,35.083,875.649
3,10,14,2.696,35.733,752.832
3,10,15,3.338,35.536,535.863
3,10,16,3.121,35.114,289.587
3,10,17,3.059,34.092,70.716
3,11,7,0.447,25.891,235.000
3,11,8,0.843,27.717,433.209
3,11,9,1.280,29.833,743.567
3,11,10,1.370,31.094,872.712
3,11,11,2.381,32.473,984.249
3,11,12,2.151,33.517,967.594
3,11,13,1.949,34.365,891.547
3,11,14,2.995,34.613,743.757
3,11,15,3.407,34.578,512.183
3,11,16,2.926,34.408,282.012
3,11,17,2.941,33.831,67.369
3,12,7,0.753,25.026,181.239
3,12,8,0.652,27.086,433.956
3,12,9,1.483,28.923,746.958
3,12,10,1.753,30.337,891.773
3,12,11,2.232,32.004,967.842
3,12,12,2.628,33.452,968.837
3,12,13,2.697,34.219,900.685
3,12,14,3.321,35.025,765.040
3,12,15,3.501,35.073,551.005
3,12,16,3.914,34.897,306.761
3,12,17,3.013,34.085,76.818
3,13,7,0.517,25.098,232.452
3,13,8,1.833,27.119,486.027
3,13,9,2.871,28.831,714.368
3,13,10,2.794,30.096,875.868
3,13,11,2.452,31.319,959.270
3,13,12,2.816,32.520,955.555
3,13,13,3.159,33.638,885.375
3,13,14,3.122,34.422,747.872
3,13,15,3.224,34.755,524.028
3,13,16,3.108,34.659,270.606
3,13,17,2.829,33.959,76.233
3,14,7,0.168,25.172,237.086
3,14,8,2.411,26.965,511.767
3,14,9,2.618,29.805,733.628
3,14,10,2.521,31.683,889.234
3,14,11,3.856,33.944,967.477
3,14,12,4.895,35.124,969.440
